opportunity_id,customer_id,sales_rep_id,product_id,opportunity_created_date,close_date,stage,expected_revenue,actual_revenue,sales_cycle_days,won
19448,11354,283,9,2024-06-16,2024-09-13,Qualification,64800.0,0.0,89,False
19449,12881,232,7,2023-05-06,2023-07-22,Proposal,11040.0,0.0,77,False
19450,10680,251,8,2023-11-17,2024-02-14,Closed Won,132480.0,132480.0,89,True
19451,18679,228,9,2025-11-03,2026-01-14,Proposal,32400.0,0.0,72,False
19452,13621,256,9,2023-12-28,2024-04-10,Closed Lost,17340.0,0.0,104,False
19453,19631,299,8,2025-01-27,2025-04-02,Negotiation,136080.0,0.0,65,False
19454,14315,208,9,2025-07-10,2025-10-15,Qualification,113400.0,0.0,97,False
19455,16865,241,7,2025-09-11,2025-12-19,Proposal,1734.0,0.0,99,False
19456,11485,223,7,2023-03-25,2023-06-17,Qualification,9639.0,0.0,84,False
19457,10691,254,8,2023-07-08,2023-09-25,Qualification,17595.0,0.0,79,False
19458,18084,223,8,2022-01-29,2022-04-12,Discovery,20655.0,0.0,73,False
19459,16126,232,7,2023-08-04,2023-10-06,Proposal,5520.0,0.0,63,False
19460,19205,210,8,2022-11-29,2023-03-03,Closed Won,99360.0,99360.0,94,True
19461,16669,281,9,2022-09-08,2022-12-17,Discovery,110160.0,0.0,100,False
19462,12348,235,9,2025-05-15,2025-08-11,Negotiation,285600.0,0.0,88,False
19463,13709,299,9,2025-11-09,2026-01-30,Negotiation,129600.0,0.0,82,False
19464,16377,263,9,2026-03-06,2026-05-28,Discovery,220800.0,0.0,83,False
19465,17931,267,8,2026-06-29,2026-09-09,Proposal,20655.0,0.0,72,False
19466,10638,236,9,2023-04-04,2023-06-23,Qualification,93840.0,0.0,80,False
19467,15867,293,8,2023-08-11,2023-11-15,Closed Lost,68040.0,0.0,96,False
19468,16794,249,7,2025-12-09,2026-03-02,Discovery,4860.0,0.0,83,False
19469,13009,246,9,2024-02-27,2024-05-30,Negotiation,410400.0,0.0,93,False
19470,17217,227,8,2024-04-20,2024-08-16,Closed Won,52326.0,52326.0,118,True
19471,17373,231,7,2023-12-26,2024-03-02,Negotiation,6480.0,0.0,67,False
19472,15601,234,9,2025-09-18,2026-01-09,Closed Won,177840.0,177840.0,113,True
19473,11400,276,9,2022-09-18,2022-12-24,Qualification,204000.0,0.0,97,False
19474,18004,259,9,2026-06-25,2026-10-27,Discovery,114000.0,0.0,124,False
19475,11506,254,8,2025-10-04,2026-01-09,Closed Lost,14076.0,0.0,97,False
19476,15843,289,8,2024-09-16,2025-01-09,Closed Lost,13680.0,0.0,115,False
19477,18442,266,7,2026-09-02,2026-11-30,Closed Won,4761.0,4761.0,89,True
19478,15321,230,9,2022-04-11,2022-07-11,Proposal,97200.0,0.0,91,False
19479,18728,273,7,2024-04-02,2024-07-16,Qualification,22800.0,0.0,105,False
19480,16444,223,8,2026-12-29,2027-03-29,Negotiation,99144.0,0.0,90,False
19481,13550,209,9,2024-08-02,2024-11-12,Negotiation,63480.0,0.0,102,False
19482,16953,284,7,2025-10-05,2026-02-05,Negotiation,27600.0,0.0,123,False
19483,18650,255,9,2024-05-07,2024-07-06,Discovery,185640.0,0.0,60,False
19484,12739,201,8,2026-03-07,2026-06-13,Closed Won,34884.0,34884.0,98,True
19485,13370,256,7,2023-11-10,2024-01-26,Proposal,6936.0,0.0,77,False
19486,14136,239,9,2022-09-18,2022-12-13,Proposal,102000.0,0.0,86,False
19487,17984,287,9,2022-12-25,2023-04-02,Proposal,441600.0,0.0,98,False
19488,13412,218,9,2026-07-21,2026-10-14,Qualification,145800.0,0.0,85,False
19489,15636,242,7,2025-03-02,2025-07-07,Proposal,6840.0,0.0,127,False
19490,14070,296,8,2025-11-12,2026-02-16,Closed Won,19440.0,19440.0,96,True
19491,16252,273,8,2024-03-19,2024-07-10,Qualification,13680.0,0.0,113,False
19492,13186,275,7,2026-09-12,2027-01-17,Closed Won,2346.0,2346.0,127,True
19493,13239,265,9,2024-02-12,2024-05-13,Closed Lost,30600.0,0.0,91,False
19494,18453,275,7,2026-10-06,2027-01-23,Qualification,9384.0,0.0,109,False
19495,15738,233,7,2022-01-06,2022-04-04,Negotiation,1173.0,0.0,88,False
19496,19440,230,8,2022-08-10,2022-10-12,Proposal,116640.0,0.0,63,False
19497,12573,205,7,2026-11-06,2027-02-06,Discovery,14280.0,0.0,92,False
19498,16854,250,9,2023-02-26,2023-06-03,Proposal,21060.0,0.0,97,False
19499,10126,265,8,2026-11-13,2027-02-12,Discovery,27540.0,0.0,91,False
19500,19422,210,8,2022-12-29,2023-04-04,Qualification,57960.0,0.0,96,False
19501,11307,260,9,2023-07-17,2023-10-09,Discovery,220800.0,0.0,84,False
19502,12102,277,7,2024-10-28,2025-01-19,Discovery,22356.0,0.0,83,False
19503,10136,227,8,2025-05-09,2025-09-14,Qualification,34884.0,0.0,128,False
19504,17312,272,7,2025-11-14,2026-02-11,Closed Lost,4140.0,0.0,89,False
19505,11460,228,9,2025-01-09,2025-04-22,Discovery,64800.0,0.0,103,False
19506,14232,245,8,2025-02-05,2025-04-25,Qualification,93636.0,0.0,79,False
19507,17657,252,9,2023-11-16,2024-01-11,Closed Won,179400.0,179400.0,56,True
19508,10812,266,8,2025-01-20,2025-04-06,Qualification,190440.0,0.0,76,False
19509,17901,262,9,2022-04-08,2022-07-16,Discovery,358800.0,0.0,99,False
19510,19044,276,7,2022-06-06,2022-09-10,Closed Won,36720.0,36720.0,96,True
19511,19937,291,9,2022-12-05,2023-03-16,Discovery,91200.0,0.0,101,False
19512,17569,277,9,2026-08-18,2026-10-16,Negotiation,521640.0,0.0,59,False
19513,10871,260,9,2023-04-11,2023-06-25,Discovery,193200.0,0.0,75,False
19514,18827,286,9,2024-08-22,2024-11-17,Qualification,70380.0,0.0,87,False
19515,10669,240,9,2022-05-02,2022-07-27,Closed Won,129600.0,129600.0,86,True
19516,11294,215,7,2026-12-03,2027-04-04,Qualification,15960.0,0.0,122,False
19517,18461,295,7,2022-07-31,2022-10-13,Negotiation,19440.0,0.0,74,False
19518,19053,207,8,2022-12-12,2023-03-04,Negotiation,37260.0,0.0,82,False
19519,18674,239,9,2024-10-18,2025-01-11,Proposal,40800.0,0.0,85,False
19520,13391,251,7,2023-09-17,2024-01-06,Qualification,8280.0,0.0,111,False
19521,19454,299,9,2022-06-03,2022-08-23,Closed Won,64800.0,64800.0,81,True
19522,18295,207,9,2026-09-08,2026-12-15,Closed Lost,82800.0,0.0,98,False
19523,15550,212,8,2026-01-18,2026-05-02,Closed Won,58140.0,58140.0,104,True
19524,14888,214,9,2023-11-11,2024-01-11,Closed Won,81000.0,81000.0,61,True
19525,14335,234,7,2022-09-17,2022-12-30,Closed Lost,59280.0,0.0,104,False
19526,15685,239,8,2023-04-02,2023-07-20,Qualification,18360.0,0.0,109,False
19527,19074,273,8,2024-08-15,2024-11-27,Closed Won,109440.0,109440.0,104,True
19528,16751,264,8,2022-11-03,2023-02-06,Negotiation,110160.0,0.0,95,False
19529,12236,297,9,2023-02-02,2023-04-05,Closed Lost,63180.0,0.0,62,False
19530,14984,212,8,2025-11-26,2026-04-07,Closed Lost,14535.0,0.0,132,False
19531,17753,234,7,2023-10-16,2024-02-02,Closed Lost,35568.0,0.0,109,False
19532,15020,227,7,2025-06-29,2025-11-02,Discovery,969.0,0.0,126,False
19533,18042,222,8,2024-10-22,2025-01-22,Closed Won,3060.0,3060.0,92,True
19534,12577,218,8,2022-09-15,2022-12-18,Discovery,19440.0,0.0,94,False
19535,10676,246,8,2026-01-19,2026-05-11,Discovery,13680.0,0.0,112,False
19536,12440,244,9,2023-07-29,2023-11-15,Closed Lost,106080.0,0.0,109,False
19537,19874,218,8,2025-05-28,2025-09-26,Negotiation,29160.0,0.0,121,False
19538,15588,237,8,2026-07-24,2026-11-12,Qualification,23598.0,0.0,111,False
19539,15946,207,9,2023-10-03,2024-01-02,Negotiation,124200.0,0.0,91,False
19540,19469,268,8,2022-04-02,2022-07-05,Proposal,14580.0,0.0,94,False
19541,14768,280,8,2023-10-23,2024-01-13,Closed Won,56304.0,56304.0,82,True
19542,17005,286,7,2025-01-02,2025-03-30,Negotiation,9384.0,0.0,87,False
19543,17729,260,7,2026-01-27,2026-05-01,Closed Lost,13800.0,0.0,94,False
19544,16610,248,7,2024-08-12,2024-11-30,Discovery,5700.0,0.0,110,False
19545,14935,251,9,2026-07-20,2026-11-21,Closed Won,27600.0,27600.0,124,True
19546,13649,300,7,2024-05-25,2024-07-31,Qualification,16524.0,0.0,67,False
19547,17132,284,7,2025-03-16,2025-06-19,Negotiation,49680.0,0.0,95,False
19548,11313,295,8,2022-01-22,2022-04-19,Qualification,97200.0,0.0,87,False
19549,19266,252,9,2024-08-22,2024-11-08,Discovery,17940.0,0.0,78,False
19550,14100,297,8,2022-01-22,2022-04-24,Proposal,227448.0,0.0,92,False
19551,11655,277,8,2022-01-13,2022-04-18,Discovery,156492.0,0.0,95,False
19552,16019,252,9,2024-09-05,2024-12-11,Discovery,502320.0,0.0,97,False
19553,11286,284,9,2026-06-08,2026-09-23,Proposal,331200.0,0.0,107,False
19554,17853,254,8,2026-07-25,2026-10-04,Qualification,14076.0,0.0,71,False
19555,18727,241,8,2023-03-17,2023-07-09,Negotiation,36414.0,0.0,114,False
19556,17047,242,8,2023-04-11,2023-07-16,Qualification,13680.0,0.0,96,False
19557,15181,222,9,2025-05-14,2025-07-27,Discovery,204000.0,0.0,74,False
19558,11380,239,8,2023-04-30,2023-08-09,Proposal,21420.0,0.0,101,False
19559,10646,223,8,2025-07-18,2025-09-07,Discovery,12393.0,0.0,51,False
19560,18216,248,7,2026-04-06,2026-07-25,Qualification,2280.0,0.0,110,False
19561,15413,233,7,2024-03-15,2024-07-01,Discovery,2346.0,0.0,108,False
19562,14653,241,7,2026-04-02,2026-06-18,Qualification,6936.0,0.0,77,False
19563,16835,230,7,2024-05-20,2024-07-29,Proposal,25920.0,0.0,70,False
19564,14452,278,7,2024-10-13,2025-02-05,Discovery,10374.0,0.0,115,False
19565,16104,247,8,2026-12-22,2027-03-13,Discovery,41400.0,0.0,81,False
19566,17085,300,8,2022-06-20,2022-08-24,Qualification,74358.0,0.0,65,False
19567,14125,257,9,2026-05-05,2026-07-23,Discovery,372600.0,0.0,79,False
19568,10365,272,9,2022-09-28,2023-01-16,Discovery,13800.0,0.0,110,False
19569,12656,257,9,2024-04-14,2024-07-29,Negotiation,55890.0,0.0,106,False
19570,18601,262,8,2024-03-08,2024-05-26,Qualification,53820.0,0.0,79,False
19571,17434,286,7,2026-01-24,2026-05-18,Proposal,4692.0,0.0,114,False
19572,11315,257,8,2026-01-04,2026-04-14,Discovery,78246.0,0.0,100,False
19573,15273,268,8,2022-09-20,2023-01-10,Discovery,29160.0,0.0,112,False
19574,10219,299,9,2023-08-13,2023-11-01,Closed Won,162000.0,162000.0,80,True
19575,14704,272,9,2024-05-18,2024-09-04,Proposal,55200.0,0.0,109,False
19576,15132,298,9,2023-09-17,2023-12-28,Qualification,212160.0,0.0,102,False
19577,11540,286,9,2022-10-01,2022-12-29,Discovery,35190.0,0.0,89,False
19578,13434,225,8,2026-10-14,2027-01-13,Closed Won,66096.0,66096.0,91,True
19579,11603,289,9,2026-06-04,2026-08-24,Proposal,57000.0,0.0,81,False
19580,12705,240,7,2024-08-26,2024-12-04,Qualification,38880.0,0.0,100,False
19581,15065,217,8,2022-11-06,2023-03-09,Closed Won,71604.0,71604.0,123,True
19582,13649,280,7,2026-09-08,2026-12-20,Qualification,21114.0,0.0,103,False
19583,11106,248,8,2025-10-06,2026-01-18,Closed Lost,123120.0,0.0,104,False
19584,15737,239,8,2023-10-27,2024-01-29,Proposal,97920.0,0.0,94,False
19585,15813,215,9,2023-08-12,2023-12-20,Discovery,57000.0,0.0,130,False
19586,12489,217,7,2022-07-29,2022-10-16,Closed Won,26520.0,26520.0,79,True
19587,18809,235,8,2026-01-13,2026-05-08,Discovery,48960.0,0.0,115,False
19588,12419,233,7,2025-11-26,2026-03-30,Discovery,8211.0,0.0,124,False
19589,10028,218,8,2022-10-14,2023-01-13,Qualification,38880.0,0.0,91,False
19590,18208,230,8,2022-10-03,2023-01-06,Negotiation,48600.0,0.0,95,False
19591,18525,287,8,2025-10-04,2025-11-15,Closed Lost,37260.0,0.0,42,False
19592,17978,237,7,2026-01-05,2026-05-09,Proposal,36708.0,0.0,124,False
19593,14662,207,8,2024-03-09,2024-06-16,Qualification,74520.0,0.0,99,False
19594,14550,274,7,2022-05-21,2022-09-11,Negotiation,36480.0,0.0,113,False
19595,13954,280,7,2026-01-30,2026-05-04,Closed Lost,3519.0,0.0,94,False
19596,14262,228,9,2026-05-29,2026-09-08,Proposal,97200.0,0.0,102,False
19597,18124,287,7,2023-03-14,2023-07-07,Closed Lost,5520.0,0.0,115,False
19598,14974,298,8,2022-09-12,2022-12-26,Closed Lost,47736.0,0.0,105,False
19599,18437,218,8,2025-06-13,2025-08-15,Discovery,48600.0,0.0,63,False
19600,11357,247,8,2024-07-04,2024-10-13,Qualification,49680.0,0.0,101,False
19601,19135,223,8,2025-10-02,2025-12-25,Closed Won,49572.0,49572.0,84,True
19602,13468,220,7,2025-06-17,2025-10-20,Discovery,31464.0,0.0,125,False
19603,16965,231,9,2023-01-06,2023-04-01,Discovery,291600.0,0.0,85,False
19604,17068,214,7,2026-07-18,2026-10-16,Discovery,22680.0,0.0,90,False
19605,11746,223,8,2024-05-22,2024-07-26,Proposal,115668.0,0.0,65,False
19606,13880,202,7,2025-09-01,2025-12-02,Proposal,7140.0,0.0,92,False
19607,13778,229,9,2023-01-16,2023-04-08,Proposal,10200.0,0.0,82,False
19608,12116,250,9,2022-10-13,2022-12-27,Qualification,336960.0,0.0,75,False
19609,16258,273,9,2024-05-17,2024-09-06,Closed Lost,102600.0,0.0,112,False
19610,12268,259,9,2024-05-25,2024-09-23,Discovery,45600.0,0.0,121,False
19611,12268,233,9,2026-02-04,2026-05-07,Proposal,82110.0,0.0,92,False
19612,19689,248,7,2024-01-09,2024-05-06,Negotiation,4560.0,0.0,118,False
19613,17087,244,9,2024-10-23,2025-01-29,Discovery,159120.0,0.0,98,False
19614,14482,212,9,2025-09-29,2026-01-06,Discovery,48450.0,0.0,99,False
19615,17466,283,8,2025-10-23,2026-01-23,Closed Won,97200.0,97200.0,92,True
19616,10930,242,9,2026-06-13,2026-09-19,Negotiation,45600.0,0.0,98,False
19617,17774,284,7,2022-09-16,2022-12-30,Discovery,8280.0,0.0,105,False
19618,13325,295,8,2026-12-17,2027-02-27,Qualification,58320.0,0.0,72,False
19619,14588,235,7,2026-12-22,2027-05-07,Discovery,6120.0,0.0,136,False
19620,10357,241,8,2022-10-20,2023-02-21,Negotiation,13005.0,0.0,124,False
19621,14311,285,9,2022-09-30,2022-12-17,Qualification,138000.0,0.0,78,False
19622,14065,255,7,2023-03-08,2023-06-11,Proposal,23868.0,0.0,95,False
19623,15500,213,8,2024-03-05,2024-06-03,Closed Lost,42840.0,0.0,90,False
19624,13842,239,7,2024-11-21,2025-02-20,Proposal,12240.0,0.0,91,False
19625,19019,291,8,2024-12-27,2025-04-27,Proposal,54720.0,0.0,121,False
19626,15334,289,9,2026-05-20,2026-09-14,Discovery,228000.0,0.0,117,False
19627,16672,266,7,2023-03-24,2023-06-17,Qualification,19044.0,0.0,85,False
19628,17060,235,7,2026-04-10,2026-07-11,Closed Won,16320.0,16320.0,92,True
19629,10666,272,7,2026-08-09,2026-11-22,Discovery,24840.0,0.0,105,False
19630,16854,233,9,2025-08-13,2025-11-05,Closed Lost,23460.0,0.0,84,False
19631,10554,289,9,2022-06-18,2022-10-10,Proposal,364800.0,0.0,114,False
19632,18520,285,8,2022-12-26,2023-03-19,Closed Lost,66240.0,0.0,83,False
19633,17046,236,7,2025-05-13,2025-08-25,Closed Lost,32844.0,0.0,104,False
19634,19381,213,8,2026-07-24,2026-10-24,Proposal,48960.0,0.0,92,False
19635,17284,256,8,2026-12-02,2027-03-12,Closed Won,46818.0,46818.0,100,True
19636,10150,246,9,2024-03-04,2024-06-15,Negotiation,319200.0,0.0,103,False
19637,12854,273,7,2024-11-19,2025-03-27,Proposal,22800.0,0.0,128,False
19638,12737,299,9,2023-06-21,2023-09-26,Negotiation,64800.0,0.0,97,False
19639,10957,246,7,2024-12-12,2025-04-04,Proposal,27360.0,0.0,113,False
19640,15181,300,8,2025-06-20,2025-09-24,Negotiation,99144.0,0.0,96,False
19641,18608,244,9,2023-08-23,2023-12-06,Negotiation,477360.0,0.0,105,False
19642,12646,246,9,2026-08-21,2026-11-29,Closed Won,319200.0,319200.0,100,True
19643,13775,274,7,2024-12-10,2025-03-15,Proposal,4560.0,0.0,95,False
19644,15014,269,8,2023-08-01,2023-11-09,Discovery,41616.0,0.0,100,False
19645,10085,231,9,2026-11-13,2027-02-09,Closed Won,64800.0,64800.0,88,True
19646,11936,224,8,2025-08-31,2025-12-05,Discovery,13005.0,0.0,96,False
19647,19609,232,9,2025-04-14,2025-06-30,Discovery,69000.0,0.0,77,False
19648,19263,267,9,2025-08-21,2025-11-17,Discovery,137700.0,0.0,88,False
19649,19714,216,9,2026-02-19,2026-05-21,Negotiation,129600.0,0.0,91,False
19650,16750,257,8,2022-05-14,2022-08-27,Closed Lost,67068.0,0.0,105,False
19651,11502,284,8,2026-04-14,2026-07-15,Qualification,49680.0,0.0,92,False
19652,16570,224,8,2025-11-12,2026-02-01,Discovery,10404.0,0.0,81,False
19653,12474,234,8,2024-11-03,2025-02-22,Proposal,40014.0,0.0,111,False
19654,10736,252,8,2023-05-16,2023-08-20,Qualification,32292.0,0.0,96,False
19655,12839,248,8,2026-12-13,2027-03-23,Qualification,34200.0,0.0,100,False
19656,12562,287,8,2025-07-16,2025-10-10,Discovery,12420.0,0.0,86,False
19657,13907,253,7,2023-04-26,2023-08-02,Discovery,5508.0,0.0,98,False
19658,11273,255,8,2022-01-01,2022-04-06,Proposal,23868.0,0.0,95,False
19659,14837,238,8,2026-09-13,2026-12-29,Discovery,26676.0,0.0,107,False
19660,11863,202,7,2026-09-25,2026-12-17,Negotiation,20400.0,0.0,83,False
19661,14227,269,7,2026-04-29,2026-08-08,Proposal,6069.0,0.0,101,False
19662,19956,282,8,2023-06-17,2023-08-30,Discovery,55890.0,0.0,74,False
19663,19015,253,8,2026-08-15,2026-10-27,Discovery,41310.0,0.0,73,False
19664,10543,250,8,2022-06-04,2022-08-06,Proposal,6318.0,0.0,63,False
19665,16210,229,7,2024-01-06,2024-04-22,Negotiation,9180.0,0.0,107,False
19666,12766,274,9,2023-04-13,2023-07-21,Negotiation,102600.0,0.0,99,False
19667,17269,255,9,2024-10-05,2024-12-30,Qualification,13260.0,0.0,86,False
19668,10885,261,9,2025-01-11,2025-04-26,Qualification,104880.0,0.0,105,False
19669,13650,250,9,2025-03-17,2025-06-20,Negotiation,168480.0,0.0,95,False
19670,16891,216,9,2023-03-12,2023-06-10,Discovery,162000.0,0.0,90,False
19671,13572,287,8,2023-03-14,2023-06-18,Negotiation,132480.0,0.0,96,False
19672,13934,294,9,2025-07-12,2025-10-19,Closed Won,64800.0,64800.0,99,True
19673,15857,270,8,2023-03-23,2023-06-29,Negotiation,136080.0,0.0,98,False
19674,13667,244,7,2026-12-26,2027-04-06,Qualification,42432.0,0.0,101,False
19675,19914,300,7,2025-01-07,2025-04-07,Closed Lost,8262.0,0.0,90,False
19676,18567,284,9,2025-12-20,2026-04-03,Discovery,552000.0,0.0,104,False
19677,10558,216,7,2025-08-31,2025-12-02,Closed Won,19440.0,19440.0,93,True
19678,19473,228,8,2024-11-23,2025-02-27,Discovery,43740.0,0.0,96,False
19679,16041,257,9,2022-10-14,2022-12-27,Proposal,596160.0,0.0,74,False
19680,11129,226,9,2022-08-28,2022-12-10,Discovery,14820.0,0.0,104,False
19681,11361,286,8,2022-12-02,2023-03-19,Proposal,7038.0,0.0,107,False
19682,15421,211,8,2024-04-25,2024-07-23,Discovery,101088.0,0.0,89,False
19683,19293,201,8,2023-09-05,2024-01-12,Discovery,69768.0,0.0,129,False
19684,19727,269,9,2025-10-23,2026-02-23,Qualification,104040.0,0.0,123,False
19685,15350,243,7,2024-05-29,2024-09-03,Proposal,12960.0,0.0,97,False
19686,12625,246,7,2023-01-12,2023-03-31,Closed Lost,9120.0,0.0,78,False
19687,19824,236,7,2023-09-06,2023-12-21,Negotiation,46920.0,0.0,106,False
19688,10058,266,7,2026-04-10,2026-07-12,Proposal,22218.0,0.0,93,False
19689,19320,257,9,2024-09-29,2024-12-09,Closed Won,130410.0,130410.0,71,True
19690,18504,206,8,2023-02-11,2023-05-13,Closed Won,21420.0,21420.0,91,True
19691,15849,262,7,2023-01-13,2023-03-30,Discovery,14352.0,0.0,76,False
19692,12738,227,9,2025-11-19,2026-03-23,Qualification,193800.0,0.0,124,False
19693,15494,226,9,2022-01-15,2022-05-13,Proposal,237120.0,0.0,118,False
19694,13878,299,7,2026-04-13,2026-06-09,Closed Won,58320.0,58320.0,57,True
19695,12283,213,8,2023-01-02,2023-04-13,Discovery,48960.0,0.0,101,False
19696,16787,276,8,2022-05-19,2022-08-08,Negotiation,6120.0,0.0,81,False
19697,15509,218,9,2025-01-09,2025-04-17,Discovery,259200.0,0.0,98,False
19698,11432,238,8,2022-02-09,2022-05-12,Proposal,53352.0,0.0,92,False
19699,11776,206,9,2026-02-06,2026-04-11,Qualification,81600.0,0.0,64,False
19700,19511,292,8,2026-06-20,2026-10-03,Proposal,6120.0,0.0,105,False
19701,14208,228,7,2026-09-12,2026-12-16,Discovery,16200.0,0.0,95,False
19702,19521,289,8,2025-12-01,2026-04-02,Qualification,47880.0,0.0,122,False
19703,14386,205,7,2025-03-17,2025-06-21,Negotiation,16320.0,0.0,96,False
19704,16352,259,7,2024-03-06,2024-06-23,Qualification,11400.0,0.0,109,False
19705,13975,279,9,2023-01-19,2023-05-17,Closed Won,102600.0,102600.0,118,True
19706,15906,273,7,2025-01-31,2025-06-05,Closed Won,4560.0,4560.0,125,True
19707,14678,245,9,2026-12-25,2027-04-01,Proposal,121380.0,0.0,97,False
19708,14466,253,7,2023-12-24,2024-03-12,Discovery,6885.0,0.0,79,False
19709,18412,202,7,2023-04-12,2023-06-15,Qualification,8160.0,0.0,64,False
19710,13303,249,7,2025-10-20,2026-01-14,Closed Won,4860.0,4860.0,86,True
19711,16946,273,8,2022-08-25,2023-01-02,Proposal,27360.0,0.0,130,False
19712,12303,290,8,2025-10-02,2026-01-30,Discovery,39330.0,0.0,120,False
19713,16286,287,7,2026-01-27,2026-05-17,Qualification,27600.0,0.0,110,False
19714,14967,263,9,2024-09-11,2024-12-22,Negotiation,165600.0,0.0,102,False
19715,13727,292,7,2025-10-10,2026-01-22,Qualification,32640.0,0.0,104,False
19716,12043,270,9,2023-02-01,2023-04-12,Qualification,226800.0,0.0,70,False
19717,18715,258,7,2022-06-07,2022-08-21,Qualification,11340.0,0.0,75,False
19718,12999,204,7,2026-09-28,2026-12-18,Closed Lost,24276.0,0.0,81,False
19719,17972,230,9,2022-08-14,2022-11-17,Negotiation,81000.0,0.0,95,False
19720,10910,257,9,2025-02-16,2025-05-29,Discovery,298080.0,0.0,102,False
19721,14134,247,8,2024-04-02,2024-07-23,Discovery,49680.0,0.0,112,False
19722,11881,218,9,2025-08-05,2025-10-13,Closed Lost,388800.0,0.0,69,False
19723,12560,294,7,2026-04-26,2026-07-15,Discovery,38880.0,0.0,80,False
19724,17528,291,9,2026-04-29,2026-07-24,Discovery,364800.0,0.0,86,False
19725,15697,295,8,2025-01-09,2025-03-18,Discovery,116640.0,0.0,68,False
19726,13073,244,7,2022-04-29,2022-07-20,Negotiation,26520.0,0.0,82,False
19727,14477,252,7,2022-04-15,2022-08-08,Qualification,7176.0,0.0,115,False
19728,14490,249,7,2023-10-10,2023-12-28,Closed Won,32400.0,32400.0,79,True
19729,14492,230,9,2024-03-26,2024-05-30,Closed Lost,162000.0,0.0,65,False
19730,18737,252,7,2022-02-18,2022-05-12,Discovery,28704.0,0.0,83,False
19731,16856,237,7,2025-08-25,2025-12-28,Negotiation,6555.0,0.0,125,False
19732,17402,263,9,2026-11-30,2027-03-07,Qualification,193200.0,0.0,97,False
19733,13098,212,7,2023-02-22,2023-05-27,Qualification,3876.0,0.0,94,False
19734,13506,217,9,2026-08-15,2026-12-12,Qualification,13260.0,0.0,119,False
19735,11085,234,9,2024-02-23,2024-06-18,Qualification,74100.0,0.0,116,False
19736,10553,228,8,2025-06-30,2025-09-11,Negotiation,97200.0,0.0,73,False
19737,15561,204,7,2024-01-11,2024-04-19,Closed Lost,1734.0,0.0,99,False
19738,11154,298,9,2022-07-02,2022-10-23,Discovery,371280.0,0.0,113,False
19739,15474,246,8,2024-06-22,2024-09-29,Proposal,47880.0,0.0,99,False
19740,12246,214,9,2024-05-16,2024-08-15,Discovery,259200.0,0.0,91,False
19741,11687,213,7,2026-01-12,2026-04-26,Discovery,8160.0,0.0,104,False
19742,15836,258,8,2026-03-26,2026-06-06,Discovery,9720.0,0.0,72,False
19743,10694,249,9,2024-07-03,2024-09-11,Closed Won,64800.0,64800.0,70,True
19744,17539,250,8,2023-08-07,2023-09-26,Qualification,12636.0,0.0,50,False
19745,18092,267,7,2023-06-21,2023-09-07,Closed Lost,1377.0,0.0,78,False
19746,15836,221,9,2023-03-31,2023-05-26,Closed Won,13770.0,13770.0,56,True
19747,18690,280,7,2022-11-21,2023-01-28,Qualification,18768.0,0.0,68,False
19748,16795,251,9,2025-01-04,2025-03-08,Proposal,27600.0,0.0,63,False
19749,18805,238,8,2026-02-12,2026-05-27,Proposal,80028.0,0.0,104,False
19750,18568,226,7,2023-09-16,2024-01-16,Proposal,11856.0,0.0,122,False
19751,10805,206,8,2024-05-23,2024-08-13,Negotiation,12240.0,0.0,82,False
19752,10921,218,9,2022-09-13,2022-12-22,Negotiation,226800.0,0.0,100,False
19753,13605,206,9,2023-08-17,2023-12-11,Qualification,285600.0,0.0,116,False
19754,11444,241,7,2026-09-21,2026-12-14,Closed Lost,34680.0,0.0,84,False
19755,17049,257,7,2024-02-15,2024-04-09,Qualification,29808.0,0.0,54,False
19756,11546,250,9,2023-12-25,2024-04-02,Proposal,252720.0,0.0,99,False
19757,11211,225,8,2023-06-12,2023-09-23,Closed Lost,8262.0,0.0,103,False
19758,16213,248,9,2024-12-25,2025-04-13,Closed Lost,45600.0,0.0,109,False
19759,14688,224,8,2024-09-07,2024-12-16,Negotiation,15606.0,0.0,100,False
19760,15311,230,7,2022-07-13,2022-10-06,Proposal,6480.0,0.0,85,False
19761,19701,287,8,2022-06-01,2022-09-09,Discovery,49680.0,0.0,100,False
19762,10914,245,9,2022-01-24,2022-05-15,Discovery,34680.0,0.0,111,False
19763,12781,243,8,2023-07-27,2023-10-12,Qualification,9720.0,0.0,77,False
19764,18582,272,7,2026-11-09,2027-01-25,Proposal,5520.0,0.0,77,False
19765,17733,256,8,2026-11-09,2027-02-09,Discovery,26010.0,0.0,92,False
19766,14988,273,9,2024-07-26,2024-11-13,Qualification,456000.0,0.0,110,False
19767,13626,270,9,2023-05-23,2023-08-23,Discovery,194400.0,0.0,92,False
19768,19263,233,8,2026-10-04,2027-01-25,Discovery,17595.0,0.0,113,False
19769,17327,297,9,2026-04-28,2026-08-01,Qualification,758160.0,0.0,95,False
19770,12570,245,7,2026-05-29,2026-09-10,Qualification,5202.0,0.0,104,False
19771,13738,207,8,2026-04-09,2026-07-05,Closed Won,20700.0,20700.0,87,True
19772,12780,218,8,2022-10-30,2022-12-26,Discovery,38880.0,0.0,57,False
19773,18531,270,8,2025-08-30,2025-12-05,Negotiation,4860.0,0.0,97,False
19774,11977,245,9,2023-09-07,2024-01-12,Negotiation,60690.0,0.0,127,False
