lead_id,customer_id,created_date,lead_source,industry,company_size,engagement_score,region,mql_flag,sql_flag,converted,lead_status
97954,17727,2026-12-25,Referral,Technology,SMB,95,Europe,False,False,False,Open
97955,18643,2022-05-28,Referral,Retail,Mid-Market,10,Europe,True,True,True,Converted
97956,13006,2023-06-11,Email Campaign,Finance,Enterprise,88,North America,False,False,False,Open
97957,16811,2026-01-09,Email Campaign,Healthcare,Enterprise,91,North America,True,True,False,SQL
97958,17570,2026-11-13,Email Campaign,Healthcare,Enterprise,23,LATAM,False,False,False,Open
97959,19146,2022-12-27,Email Campaign,Finance,Enterprise,99,North America,False,False,False,Open
97960,10016,2024-09-13,Organic Search,Technology,Enterprise,16,Europe,False,False,False,Open
97961,16028,2024-06-10,Referral,Retail,Mid-Market,5,APAC,True,True,False,SQL
97962,10157,2025-06-23,LinkedIn Ads,Finance,Enterprise,57,North America,True,True,False,SQL
97963,16453,2023-03-08,LinkedIn Ads,Technology,Enterprise,19,Europe,True,True,False,SQL
97964,11246,2025-07-07,LinkedIn Ads,Manufacturing,Enterprise,28,APAC,True,False,False,MQL
97965,12928,2026-01-21,Google Ads,Manufacturing,Enterprise,36,Europe,False,False,False,Open
97966,14761,2023-03-11,Organic Search,Technology,Enterprise,3,APAC,True,False,False,MQL
97967,16193,2023-04-30,Referral,Finance,SMB,65,Europe,True,True,True,Converted
97968,12276,2023-01-14,Email Campaign,Technology,Mid-Market,93,Europe,False,False,False,Open
97969,18089,2023-10-20,Google Ads,Retail,Mid-Market,52,North America,True,True,False,SQL
97970,18660,2025-04-21,Google Ads,Retail,Mid-Market,15,North America,False,False,False,Open
97971,16028,2023-04-09,Referral,Retail,Enterprise,84,APAC,True,False,False,MQL
97972,18276,2022-09-21,Organic Search,Manufacturing,SMB,83,Europe,True,False,False,MQL
97973,12987,2026-06-21,Google Ads,Healthcare,Enterprise,81,Europe,False,False,False,Open
97974,18175,2024-04-29,Organic Search,Technology,SMB,5,Europe,True,True,False,SQL
97975,13148,2026-08-25,Organic Search,Technology,Enterprise,34,North America,False,False,False,Open
97976,12105,2024-07-04,Google Ads,Healthcare,Mid-Market,56,LATAM,False,False,False,Open
97977,16705,2023-07-09,Referral,Technology,SMB,96,Europe,True,True,False,SQL
97978,10444,2026-08-22,Email Campaign,Technology,Mid-Market,23,LATAM,True,False,False,MQL
97979,16820,2026-12-12,LinkedIn Ads,Retail,SMB,22,APAC,False,False,False,Open
97980,18485,2024-02-01,Google Ads,Retail,SMB,66,Europe,True,False,False,MQL
97981,18604,2025-09-29,Email Campaign,Technology,Mid-Market,69,North America,False,False,False,Open
97982,16275,2026-10-06,LinkedIn Ads,Healthcare,Mid-Market,17,LATAM,True,False,False,MQL
97983,13044,2025-11-20,Organic Search,Technology,Mid-Market,57,LATAM,False,False,False,Open
97984,17623,2023-06-03,Organic Search,Healthcare,SMB,5,North America,True,False,False,MQL
97985,19156,2025-12-30,Organic Search,Finance,Enterprise,88,LATAM,False,False,False,Open
97986,14952,2022-06-21,LinkedIn Ads,Technology,SMB,70,LATAM,True,False,False,MQL
97987,17589,2024-12-09,Organic Search,Technology,Mid-Market,55,LATAM,False,False,False,Open
97988,19193,2025-01-17,Referral,Healthcare,Enterprise,69,APAC,False,False,False,Open
97989,15466,2026-03-03,Email Campaign,Healthcare,Enterprise,100,North America,False,False,False,Open
97990,12362,2026-11-23,Organic Search,Retail,Enterprise,47,North America,False,False,False,Open
97991,13839,2022-08-15,Organic Search,Manufacturing,Enterprise,80,North America,False,False,False,Open
97992,13856,2023-05-04,Referral,Finance,Enterprise,84,LATAM,False,False,False,Open
97993,19478,2026-05-19,Google Ads,Healthcare,SMB,59,APAC,False,False,False,Open
97994,15540,2024-09-10,Organic Search,Technology,SMB,92,Europe,False,False,False,Open
97995,18104,2026-03-11,Organic Search,Retail,Mid-Market,63,North America,True,True,False,SQL
97996,10778,2025-04-20,Organic Search,Technology,Mid-Market,32,APAC,False,False,False,Open
97997,18851,2023-02-25,LinkedIn Ads,Technology,Enterprise,16,LATAM,False,False,False,Open
97998,13120,2023-09-29,Referral,Technology,Mid-Market,48,APAC,False,False,False,Open
97999,11369,2026-01-24,Webinar,Manufacturing,Enterprise,3,APAC,False,False,False,Open
98000,14586,2026-06-08,Organic Search,Technology,Enterprise,33,Europe,False,False,False,Open
98001,18975,2026-09-05,LinkedIn Ads,Technology,Mid-Market,12,LATAM,True,True,False,SQL
98002,11219,2026-08-06,Email Campaign,Retail,Enterprise,11,Europe,False,False,False,Open
98003,19256,2023-11-01,Email Campaign,Finance,SMB,88,North America,False,False,False,Open
98004,14518,2025-03-14,LinkedIn Ads,Manufacturing,Mid-Market,90,North America,True,True,False,SQL
98005,17212,2023-02-10,Organic Search,Retail,Enterprise,65,Europe,True,False,False,MQL
98006,12807,2025-03-23,LinkedIn Ads,Healthcare,Mid-Market,2,LATAM,False,False,False,Open
98007,11880,2023-10-15,Email Campaign,Healthcare,SMB,24,Europe,False,False,False,Open
98008,13256,2025-03-11,Google Ads,Finance,SMB,9,APAC,True,False,False,MQL
98009,17133,2025-05-17,Organic Search,Finance,Enterprise,32,APAC,False,False,False,Open
98010,14664,2023-09-09,Organic Search,Manufacturing,SMB,96,Europe,True,True,False,SQL
98011,19307,2026-10-06,Organic Search,Finance,Mid-Market,37,Europe,False,False,False,Open
98012,10081,2025-12-25,LinkedIn Ads,Finance,SMB,38,Europe,True,False,False,MQL
98013,16495,2024-01-28,Organic Search,Finance,Mid-Market,13,North America,True,True,False,SQL
98014,11847,2024-08-27,Organic Search,Technology,Mid-Market,2,APAC,False,False,False,Open
98015,14775,2024-02-05,Google Ads,Finance,Enterprise,44,Europe,True,False,False,MQL
98016,13831,2025-07-24,LinkedIn Ads,Manufacturing,Mid-Market,26,LATAM,False,False,False,Open
98017,16703,2026-09-17,Google Ads,Finance,Mid-Market,81,North America,True,False,False,MQL
98018,11219,2022-11-01,Organic Search,Manufacturing,SMB,96,APAC,True,True,False,SQL
98019,11536,2024-11-07,Organic Search,Retail,Enterprise,45,LATAM,True,True,False,SQL
98020,10193,2023-10-07,LinkedIn Ads,Finance,Enterprise,13,APAC,False,False,False,Open
98021,13153,2023-03-10,Google Ads,Healthcare,SMB,38,North America,True,False,False,MQL
98022,12048,2026-08-20,Google Ads,Healthcare,SMB,2,APAC,False,False,False,Open
98023,11032,2025-08-13,Google Ads,Manufacturing,SMB,33,APAC,True,True,True,Converted
98024,13067,2022-02-13,Email Campaign,Healthcare,Enterprise,87,APAC,True,False,False,MQL
98025,13150,2022-09-25,Organic Search,Healthcare,Mid-Market,97,APAC,False,False,False,Open
98026,13134,2022-01-27,Referral,Finance,Mid-Market,53,North America,True,False,False,MQL
98027,14448,2022-04-30,Referral,Healthcare,SMB,37,Europe,False,False,False,Open
98028,16221,2024-03-21,Referral,Technology,Mid-Market,70,APAC,False,False,False,Open
98029,12618,2026-12-05,Organic Search,Technology,Enterprise,49,North America,True,False,False,MQL
98030,10977,2023-05-13,Referral,Finance,SMB,86,APAC,False,False,False,Open
98031,11207,2025-04-18,Organic Search,Technology,Enterprise,37,APAC,False,False,False,Open
98032,16186,2025-10-18,Google Ads,Technology,Mid-Market,27,LATAM,False,False,False,Open
98033,19745,2025-05-19,LinkedIn Ads,Retail,SMB,83,North America,False,False,False,Open
98034,17744,2022-03-02,Organic Search,Technology,SMB,45,LATAM,True,True,False,SQL
98035,16307,2024-04-02,LinkedIn Ads,Finance,Enterprise,43,Europe,False,False,False,Open
98036,13418,2023-07-09,LinkedIn Ads,Technology,Enterprise,6,North America,False,False,False,Open
98037,14568,2026-09-26,Email Campaign,Healthcare,SMB,14,APAC,False,False,False,Open
98038,19155,2024-04-13,LinkedIn Ads,Technology,SMB,58,APAC,False,False,False,Open
98039,14279,2024-05-23,Webinar,Technology,Mid-Market,37,APAC,True,False,False,MQL
98040,10139,2023-09-28,Organic Search,Finance,Mid-Market,81,APAC,True,True,False,SQL
98041,10736,2022-07-17,LinkedIn Ads,Healthcare,Enterprise,41,North America,False,False,False,Open
98042,15392,2025-07-14,Email Campaign,Manufacturing,Mid-Market,12,Europe,True,False,False,MQL
98043,16622,2026-04-13,Google Ads,Manufacturing,SMB,50,LATAM,False,False,False,Open
98044,12553,2026-06-15,Organic Search,Healthcare,SMB,42,APAC,True,True,False,SQL
98045,12408,2022-02-13,Organic Search,Healthcare,Enterprise,29,APAC,True,True,False,SQL
98046,18942,2025-05-02,Google Ads,Technology,Enterprise,72,APAC,False,False,False,Open
98047,18380,2024-05-06,Webinar,Finance,Enterprise,18,LATAM,True,False,False,MQL
98048,19662,2026-12-16,Google Ads,Finance,Enterprise,93,LATAM,False,False,False,Open
98049,17117,2025-08-19,Organic Search,Healthcare,Mid-Market,70,Europe,True,True,False,SQL
98050,12103,2022-03-01,Referral,Technology,Mid-Market,75,Europe,True,True,True,Converted
98051,19684,2023-06-22,Google Ads,Technology,Mid-Market,38,North America,True,False,False,MQL
98052,14112,2025-09-08,Google Ads,Finance,SMB,89,APAC,False,False,False,Open
98053,14287,2024-12-04,LinkedIn Ads,Retail,Enterprise,39,APAC,True,True,False,SQL
98054,12422,2022-03-14,Google Ads,Healthcare,Enterprise,40,LATAM,False,False,False,Open
98055,11487,2022-08-03,Google Ads,Technology,Mid-Market,34,Europe,False,False,False,Open
98056,10215,2022-02-15,Email Campaign,Retail,Mid-Market,61,LATAM,False,False,False,Open
98057,17969,2023-03-19,Organic Search,Technology,Mid-Market,39,APAC,False,False,False,Open
98058,18376,2023-05-31,Referral,Finance,SMB,77,APAC,False,False,False,Open
98059,10997,2026-08-15,Organic Search,Retail,SMB,82,North America,True,False,False,MQL
98060,15461,2024-06-15,Google Ads,Finance,Mid-Market,1,Europe,False,False,False,Open
98061,13951,2025-04-19,Organic Search,Technology,Mid-Market,41,APAC,False,False,False,Open
98062,10236,2024-06-14,Referral,Finance,Mid-Market,4,LATAM,True,False,False,MQL
98063,13415,2024-09-11,Organic Search,Healthcare,Enterprise,26,LATAM,True,True,False,SQL
98064,13719,2023-11-18,Organic Search,Retail,Enterprise,13,APAC,True,True,False,SQL
98065,12740,2022-10-11,Organic Search,Retail,Mid-Market,3,LATAM,True,True,False,SQL
98066,11947,2023-08-25,LinkedIn Ads,Retail,SMB,47,Europe,False,False,False,Open
98067,10872,2026-01-24,LinkedIn Ads,Healthcare,Mid-Market,69,North America,True,True,False,SQL
98068,14872,2024-06-25,Organic Search,Retail,Enterprise,31,LATAM,True,False,False,MQL
98069,18205,2023-02-16,LinkedIn Ads,Finance,Enterprise,82,North America,False,False,False,Open
98070,18997,2022-04-28,Organic Search,Finance,SMB,35,North America,True,False,False,MQL
98071,12267,2023-10-03,Organic Search,Retail,Mid-Market,10,APAC,False,False,False,Open
98072,18064,2024-10-26,Organic Search,Healthcare,Mid-Market,82,Europe,True,True,False,SQL
98073,18219,2025-09-28,LinkedIn Ads,Manufacturing,Enterprise,4,LATAM,False,False,False,Open
98074,19476,2026-06-15,Organic Search,Manufacturing,SMB,1,North America,True,False,False,MQL
98075,12151,2023-03-06,Organic Search,Technology,SMB,57,APAC,False,False,False,Open
98076,15636,2022-04-07,Webinar,Manufacturing,Mid-Market,52,APAC,True,True,False,SQL
98077,18827,2025-05-23,LinkedIn Ads,Retail,Mid-Market,29,LATAM,False,False,False,Open
98078,17284,2022-09-09,Google Ads,Finance,Mid-Market,72,LATAM,False,False,False,Open
98079,12814,2024-11-16,LinkedIn Ads,Manufacturing,SMB,68,Europe,True,True,False,SQL
98080,11789,2022-01-31,Google Ads,Finance,SMB,24,APAC,False,False,False,Open
98081,11213,2025-11-23,Organic Search,Finance,SMB,23,North America,False,False,False,Open
98082,17127,2025-08-13,LinkedIn Ads,Manufacturing,SMB,65,APAC,True,True,False,SQL
98083,16877,2023-05-07,Organic Search,Healthcare,Enterprise,85,APAC,True,True,False,SQL
98084,10329,2025-06-16,Google Ads,Technology,Enterprise,73,APAC,False,False,False,Open
98085,18890,2025-07-09,LinkedIn Ads,Manufacturing,Enterprise,50,LATAM,False,False,False,Open
98086,17964,2023-07-14,Google Ads,Manufacturing,SMB,75,North America,False,False,False,Open
98087,11883,2024-11-27,LinkedIn Ads,Retail,Mid-Market,45,North America,True,True,True,Converted
98088,16650,2026-02-07,Webinar,Technology,Mid-Market,9,Europe,False,False,False,Open
98089,10655,2026-11-22,Google Ads,Manufacturing,Enterprise,17,APAC,False,False,False,Open
98090,19104,2024-11-15,Google Ads,Retail,Enterprise,38,Europe,False,False,False,Open
98091,17159,2026-05-17,Referral,Manufacturing,Enterprise,4,APAC,False,False,False,Open
98092,10400,2023-09-27,Email Campaign,Technology,SMB,78,APAC,False,False,False,Open
98093,18757,2022-12-21,Referral,Healthcare,Mid-Market,99,APAC,True,False,False,MQL
98094,12031,2023-02-22,Referral,Technology,Mid-Market,31,North America,True,True,True,Converted
98095,14247,2025-08-26,Google Ads,Technology,SMB,6,LATAM,False,False,False,Open
98096,18011,2024-05-09,LinkedIn Ads,Finance,SMB,42,APAC,False,False,False,Open
98097,19561,2022-01-02,Email Campaign,Healthcare,SMB,23,APAC,False,False,False,Open
98098,18213,2022-06-19,Organic Search,Technology,Mid-Market,11,North America,True,True,False,SQL
98099,13584,2025-03-16,Organic Search,Manufacturing,Enterprise,60,North America,False,False,False,Open
98100,10237,2024-11-25,Referral,Finance,Mid-Market,15,LATAM,True,True,False,SQL
98101,12606,2022-12-02,LinkedIn Ads,Healthcare,SMB,31,LATAM,False,False,False,Open
98102,12003,2022-09-19,Referral,Manufacturing,Enterprise,78,North America,True,True,False,SQL
98103,11504,2022-12-29,Referral,Healthcare,Mid-Market,75,Europe,False,False,False,Open
98104,15412,2025-03-17,Google Ads,Retail,Enterprise,81,APAC,False,False,False,Open
98105,16721,2026-04-17,Google Ads,Healthcare,Enterprise,75,Europe,False,False,False,Open
98106,12197,2025-07-02,LinkedIn Ads,Retail,SMB,41,Europe,False,False,False,Open
98107,18725,2026-01-27,LinkedIn Ads,Retail,Enterprise,17,Europe,True,False,False,MQL
98108,13954,2025-05-13,Referral,Finance,Mid-Market,50,Europe,True,True,True,Converted
98109,13146,2022-02-23,Google Ads,Retail,Enterprise,83,North America,True,True,True,Converted
98110,16960,2025-12-08,Organic Search,Technology,SMB,97,LATAM,False,False,False,Open
98111,16391,2026-10-21,LinkedIn Ads,Manufacturing,Mid-Market,61,Europe,True,False,False,MQL
98112,10213,2022-05-29,LinkedIn Ads,Technology,Enterprise,40,APAC,True,False,False,MQL
98113,19138,2022-01-18,Organic Search,Technology,Mid-Market,80,APAC,True,False,False,MQL
98114,13797,2025-11-11,Webinar,Retail,SMB,15,Europe,False,False,False,Open
98115,16464,2025-01-23,Google Ads,Manufacturing,SMB,67,LATAM,False,False,False,Open
98116,11798,2022-06-23,Organic Search,Healthcare,SMB,85,North America,False,False,False,Open
98117,16111,2025-11-11,LinkedIn Ads,Finance,Mid-Market,7,LATAM,False,False,False,Open
98118,11973,2026-02-20,Organic Search,Manufacturing,Mid-Market,86,Europe,True,False,False,MQL
98119,19160,2023-08-01,LinkedIn Ads,Manufacturing,Mid-Market,3,LATAM,False,False,False,Open
98120,16314,2022-01-23,Referral,Healthcare,SMB,58,APAC,True,True,False,SQL
98121,14669,2025-04-26,Google Ads,Finance,Enterprise,5,North America,True,False,False,MQL
98122,14443,2026-10-14,Organic Search,Healthcare,SMB,44,Europe,True,True,False,SQL
98123,13591,2025-02-18,Organic Search,Technology,Mid-Market,18,LATAM,False,False,False,Open
98124,17273,2025-09-19,Webinar,Technology,Enterprise,62,Europe,False,False,False,Open
98125,11791,2026-01-01,Google Ads,Finance,SMB,96,APAC,True,True,True,Converted
98126,12049,2024-12-04,Referral,Technology,Mid-Market,95,LATAM,False,False,False,Open
98127,12509,2022-05-25,Organic Search,Retail,Enterprise,51,APAC,True,False,False,MQL
98128,13411,2026-07-25,Organic Search,Healthcare,SMB,44,LATAM,False,False,False,Open
98129,17444,2025-08-15,Organic Search,Manufacturing,Mid-Market,56,North America,True,True,False,SQL
98130,15815,2022-08-03,Google Ads,Healthcare,Enterprise,5,North America,False,False,False,Open
98131,15329,2025-06-16,Referral,Technology,SMB,64,North America,True,True,False,SQL
98132,13322,2026-06-27,Organic Search,Manufacturing,SMB,76,APAC,False,False,False,Open
98133,15006,2023-04-30,Google Ads,Healthcare,SMB,14,Europe,False,False,False,Open
98134,16957,2024-11-11,Organic Search,Manufacturing,Mid-Market,70,LATAM,True,False,False,MQL
98135,13239,2026-01-02,Google Ads,Retail,Enterprise,75,APAC,True,True,False,SQL
98136,15509,2023-04-19,LinkedIn Ads,Manufacturing,Enterprise,87,North America,False,False,False,Open
98137,10169,2023-05-22,Organic Search,Healthcare,Enterprise,11,APAC,True,True,True,Converted
98138,14986,2026-03-21,Organic Search,Finance,Enterprise,66,North America,True,True,False,SQL
98139,18473,2025-05-31,Referral,Healthcare,SMB,67,Europe,True,True,False,SQL
98140,17647,2025-06-20,Organic Search,Retail,Enterprise,67,APAC,True,True,False,SQL
98141,15461,2026-02-12,Organic Search,Technology,SMB,98,North America,True,True,False,SQL
98142,12405,2026-05-03,LinkedIn Ads,Retail,SMB,50,APAC,False,False,False,Open
98143,10833,2023-10-11,LinkedIn Ads,Technology,Mid-Market,32,APAC,True,True,False,SQL
98144,13181,2026-12-24,Google Ads,Manufacturing,SMB,17,LATAM,True,True,False,SQL
98145,14578,2023-02-17,LinkedIn Ads,Healthcare,SMB,76,LATAM,False,False,False,Open
98146,12425,2024-11-13,Organic Search,Technology,SMB,76,Europe,True,False,False,MQL
98147,12019,2024-04-23,Email Campaign,Healthcare,Enterprise,4,North America,True,False,False,MQL
98148,18004,2025-06-16,Google Ads,Technology,Enterprise,38,APAC,False,False,False,Open
98149,16978,2023-06-05,Google Ads,Technology,Mid-Market,40,LATAM,False,False,False,Open
98150,17090,2022-10-04,Google Ads,Technology,Mid-Market,59,Europe,True,False,False,MQL
98151,11711,2022-12-05,Email Campaign,Healthcare,Enterprise,73,APAC,False,False,False,Open
98152,19699,2024-12-15,Email Campaign,Healthcare,Mid-Market,79,LATAM,True,False,False,MQL
98153,14426,2023-02-14,LinkedIn Ads,Technology,Enterprise,87,Europe,False,False,False,Open
98154,15100,2025-11-26,Google Ads,Healthcare,Enterprise,33,APAC,False,False,False,Open
98155,19438,2024-03-11,LinkedIn Ads,Technology,Enterprise,62,North America,False,False,False,Open
98156,12740,2025-04-13,Referral,Technology,Enterprise,64,APAC,True,True,False,SQL
98157,14091,2023-05-22,Email Campaign,Technology,Mid-Market,31,Europe,False,False,False,Open
98158,10503,2025-09-07,LinkedIn Ads,Technology,SMB,17,Europe,True,False,False,MQL
98159,15982,2024-12-07,LinkedIn Ads,Retail,Enterprise,70,APAC,False,False,False,Open
98160,19403,2026-05-01,Organic Search,Technology,Enterprise,11,Europe,False,False,False,Open
98161,20000,2023-04-03,Organic Search,Retail,SMB,10,Europe,True,False,False,MQL
98162,19869,2023-02-21,Organic Search,Technology,Mid-Market,39,North America,False,False,False,Open
98163,18541,2026-10-12,Organic Search,Retail,SMB,49,LATAM,False,False,False,Open
98164,17882,2026-03-18,Organic Search,Manufacturing,Mid-Market,20,Europe,True,True,True,Converted
98165,15299,2024-07-05,Organic Search,Finance,Enterprise,34,Europe,False,False,False,Open
98166,13027,2024-10-12,Email Campaign,Healthcare,SMB,11,LATAM,False,False,False,Open
98167,17963,2025-04-27,LinkedIn Ads,Retail,Mid-Market,22,North America,False,False,False,Open
98168,11444,2022-11-14,Organic Search,Manufacturing,SMB,47,North America,True,False,False,MQL
98169,18032,2024-04-21,Webinar,Finance,Enterprise,28,APAC,False,False,False,Open
98170,12778,2023-05-20,Referral,Technology,Mid-Market,30,North America,True,True,True,Converted
98171,13053,2025-04-14,Organic Search,Healthcare,Mid-Market,12,APAC,False,False,False,Open
98172,14386,2024-11-15,Email Campaign,Manufacturing,SMB,99,LATAM,False,False,False,Open
98173,13875,2023-12-25,Organic Search,Manufacturing,Enterprise,44,North America,True,True,False,SQL
98174,14878,2026-04-02,LinkedIn Ads,Retail,Mid-Market,11,Europe,True,True,False,SQL
98175,14439,2022-11-18,Google Ads,Retail,SMB,20,APAC,True,False,False,MQL
98176,15455,2026-01-28,Email Campaign,Technology,SMB,3,LATAM,False,False,False,Open
98177,18400,2024-06-04,LinkedIn Ads,Technology,Enterprise,3,LATAM,False,False,False,Open
98178,11145,2023-06-20,LinkedIn Ads,Retail,Enterprise,4,LATAM,False,False,False,Open
98179,13510,2023-04-04,Webinar,Retail,Enterprise,47,Europe,False,False,False,Open
98180,16668,2026-12-24,LinkedIn Ads,Technology,Mid-Market,34,Europe,True,True,False,SQL
98181,18274,2023-02-27,LinkedIn Ads,Healthcare,Enterprise,12,Europe,True,False,False,MQL
98182,16659,2025-04-10,LinkedIn Ads,Manufacturing,Mid-Market,85,Europe,False,False,False,Open
98183,15931,2025-11-30,Webinar,Healthcare,Enterprise,64,LATAM,False,False,False,Open
98184,16503,2026-02-23,Organic Search,Retail,Enterprise,82,LATAM,False,False,False,Open
98185,13751,2025-09-19,Organic Search,Healthcare,SMB,76,Europe,False,False,False,Open
98186,10718,2022-02-16,Webinar,Retail,SMB,38,LATAM,False,False,False,Open
98187,14144,2022-07-12,LinkedIn Ads,Finance,SMB,83,Europe,True,True,False,SQL
98188,17841,2024-07-21,Google Ads,Retail,SMB,29,APAC,False,False,False,Open
98189,13396,2025-08-23,LinkedIn Ads,Retail,SMB,9,APAC,False,False,False,Open
98190,18563,2025-04-05,LinkedIn Ads,Retail,Enterprise,70,North America,False,False,False,Open
98191,19503,2025-02-01,Webinar,Manufacturing,SMB,8,LATAM,True,False,False,MQL
98192,18246,2026-08-29,Referral,Finance,SMB,75,APAC,False,False,False,Open
98193,19507,2022-09-11,Referral,Manufacturing,SMB,39,LATAM,True,True,False,SQL
98194,16906,2024-08-26,Organic Search,Technology,Mid-Market,55,Europe,False,False,False,Open
98195,15624,2023-05-03,Google Ads,Finance,SMB,67,APAC,False,False,False,Open
98196,13805,2022-08-23,Organic Search,Finance,Enterprise,25,Europe,True,False,False,MQL
98197,17281,2025-10-19,LinkedIn Ads,Healthcare,SMB,48,APAC,True,False,False,MQL
98198,19259,2022-03-24,LinkedIn Ads,Manufacturing,SMB,89,LATAM,True,True,True,Converted
98199,10481,2024-09-03,Email Campaign,Technology,Mid-Market,28,APAC,False,False,False,Open
98200,14199,2026-04-08,Email Campaign,Retail,Mid-Market,51,North America,False,False,False,Open
98201,13234,2024-10-22,Google Ads,Finance,Mid-Market,87,North America,True,False,False,MQL
98202,12432,2026-03-14,Email Campaign,Healthcare,Mid-Market,41,Europe,False,False,False,Open
98203,12755,2022-05-21,LinkedIn Ads,Healthcare,SMB,56,Europe,False,False,False,Open
98204,11239,2026-02-20,Organic Search,Manufacturing,SMB,13,LATAM,False,False,False,Open
98205,10065,2025-04-08,Organic Search,Manufacturing,SMB,100,Europe,False,False,False,Open
98206,15245,2024-12-11,Organic Search,Technology,Enterprise,27,APAC,False,False,False,Open
98207,12525,2025-02-17,Organic Search,Manufacturing,Enterprise,47,Europe,False,False,False,Open
98208,15104,2023-03-31,Google Ads,Technology,Mid-Market,47,APAC,True,False,False,MQL
98209,16804,2023-12-16,LinkedIn Ads,Retail,Mid-Market,75,APAC,False,False,False,Open
98210,19609,2025-08-16,LinkedIn Ads,Retail,SMB,82,APAC,False,False,False,Open
98211,16288,2026-04-02,LinkedIn Ads,Technology,SMB,47,LATAM,True,True,False,SQL
98212,11597,2022-07-29,Webinar,Finance,Enterprise,62,North America,True,False,False,MQL
98213,18254,2022-01-07,Referral,Technology,SMB,96,APAC,True,True,False,SQL
98214,16834,2024-08-15,Webinar,Technology,Enterprise,34,Europe,False,False,False,Open
98215,14554,2025-02-24,LinkedIn Ads,Manufacturing,Mid-Market,74,APAC,True,True,False,SQL
98216,14815,2022-09-04,Google Ads,Finance,SMB,94,Europe,False,False,False,Open
98217,10256,2022-06-13,LinkedIn Ads,Manufacturing,Enterprise,68,LATAM,False,False,False,Open
98218,15770,2024-04-17,LinkedIn Ads,Technology,SMB,77,APAC,False,False,False,Open
98219,14141,2025-08-11,LinkedIn Ads,Finance,SMB,91,LATAM,False,False,False,Open
98220,16544,2025-11-10,Organic Search,Healthcare,SMB,54,APAC,True,False,False,MQL
98221,13571,2023-01-25,Webinar,Finance,SMB,22,APAC,False,False,False,Open
98222,18349,2025-04-22,Email Campaign,Finance,Enterprise,73,North America,True,True,True,Converted
98223,13390,2026-10-31,LinkedIn Ads,Finance,Enterprise,78,Europe,True,True,False,SQL
98224,14009,2025-06-07,Google Ads,Technology,SMB,71,Europe,False,False,False,Open
98225,14747,2023-07-15,Email Campaign,Retail,Enterprise,86,Europe,False,False,False,Open
98226,18195,2026-03-02,LinkedIn Ads,Finance,SMB,70,LATAM,True,True,False,SQL
98227,13858,2024-11-08,Organic Search,Finance,SMB,48,APAC,False,False,False,Open
98228,14187,2026-10-28,Google Ads,Finance,Enterprise,85,LATAM,True,False,False,MQL
98229,18890,2026-04-14,Email Campaign,Manufacturing,Enterprise,66,LATAM,False,False,False,Open
98230,16823,2026-07-08,Organic Search,Finance,Enterprise,15,LATAM,False,False,False,Open
98231,10959,2022-04-04,Email Campaign,Manufacturing,SMB,67,LATAM,False,False,False,Open
98232,13570,2026-05-11,Google Ads,Retail,SMB,36,North America,False,False,False,Open
98233,18572,2026-03-13,Organic Search,Finance,Enterprise,43,North America,False,False,False,Open
98234,18464,2024-07-03,Organic Search,Finance,SMB,51,Europe,True,True,True,Converted
98235,13480,2025-07-10,Organic Search,Technology,Enterprise,87,LATAM,True,False,False,MQL
98236,11100,2023-11-12,LinkedIn Ads,Technology,Mid-Market,68,LATAM,False,False,False,Open
98237,16544,2025-08-27,LinkedIn Ads,Manufacturing,Mid-Market,75,Europe,False,False,False,Open
98238,10734,2022-01-08,Google Ads,Manufacturing,Mid-Market,33,North America,False,False,False,Open
98239,13054,2026-11-05,LinkedIn Ads,Healthcare,Enterprise,6,Europe,False,False,False,Open
98240,17618,2026-10-14,Organic Search,Technology,Mid-Market,66,Europe,True,True,True,Converted
98241,14839,2024-01-30,Organic Search,Technology,Enterprise,99,APAC,False,False,False,Open
98242,12268,2025-06-21,LinkedIn Ads,Healthcare,SMB,50,North America,True,False,False,MQL
98243,14837,2025-08-26,Google Ads,Healthcare,Mid-Market,30,North America,True,True,False,SQL
98244,19853,2024-05-10,LinkedIn Ads,Retail,Mid-Market,91,LATAM,False,False,False,Open
98245,10241,2023-12-06,LinkedIn Ads,Manufacturing,Mid-Market,89,APAC,True,True,False,SQL
98246,10377,2026-08-03,Email Campaign,Retail,Enterprise,77,LATAM,False,False,False,Open
98247,12227,2023-05-10,Organic Search,Healthcare,Mid-Market,76,North America,False,False,False,Open
98248,11861,2024-02-14,Organic Search,Manufacturing,Mid-Market,88,LATAM,True,True,False,SQL
98249,17535,2024-02-11,Organic Search,Technology,Mid-Market,80,North America,True,True,False,SQL
98250,16763,2024-09-18,Organic Search,Manufacturing,Mid-Market,94,LATAM,False,False,False,Open
98251,17421,2024-08-09,Referral,Healthcare,Mid-Market,81,LATAM,True,True,False,SQL
98252,13806,2024-09-03,LinkedIn Ads,Technology,Enterprise,7,APAC,False,False,False,Open
98253,19108,2022-05-20,LinkedIn Ads,Finance,SMB,17,LATAM,False,False,False,Open
98254,17699,2023-07-02,LinkedIn Ads,Healthcare,SMB,63,APAC,True,True,False,SQL
98255,15870,2023-10-18,Google Ads,Healthcare,SMB,96,LATAM,True,True,False,SQL
98256,15038,2026-02-18,Google Ads,Retail,Enterprise,44,LATAM,False,False,False,Open
98257,13488,2026-11-16,Organic Search,Finance,SMB,3,North America,True,True,False,SQL
